Country,Departments,Subject Name Automation hub,Purpose,Benefit per company (€/per year),Benefit per company (hours saved/year),Oneshot Benefit,Automation Hub Documentation,PHASE,Status,Is it a local process or could it be deployed to all subs ?,Date submitted,Link Automation Hub,Submitter,Collaborator
DENMARK,Finance,DEN-QSS-Control of content Catalogue ,,€0.00,0 Hours Per Year,"€3,000.00",document,Assessment,Not Started,"Local, and maybe Group",12/15/2023,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/control-of-content-catelogue,Eva NEUHAUSEN,"Eva NEUHAUSEN, Lars Christensen, Victor Sebastian BJARNESEN, Kim Jagd FREDERIKSEN"
DENMARK,Finance,DEN-FIN-Accruals,,"€2,812.50",90 Hours Per Year,€0.00,document,Assessment,Not Started,"Local, and maybe Group",12/15/2023,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/accruals,Eva NEUHAUSEN,"Eva NEUHAUSEN, Lars Christensen"
DENMARK,Finance,DEN-FIN-Invoicing/Credit note Backend and CVR,,"€10,125.00",324 Hours Per Year,€0.00,document,Live,In Production,Local,12/15/2023,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/invoicingcredit-note-backend-and-cvr,Eva NEUHAUSEN,"Eva NEUHAUSEN, Lars Christensen, Jimmi PETERSEN, Kim Jagd FREDERIKSEN"
DENMARK,Finance,DEN-FIN-Autoclear 1 to 1 DKK postings,,"€3,750.00",120 Hours Per Year,€0.00,document,Live,In Production,"Local, and maybe Group",12/15/2023,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/autoclear--1-to-1-dkk-postings,Eva NEUHAUSEN,"Eva NEUHAUSEN, Lars Christensen, Kim Jagd FREDERIKSEN"
DENMARK,,DEN-QSS-SITI Route mapping for distance and CO2e emissions,,"€97,500.00",3120 Hours Per Year,€0.00,document,Assessment,Not Started,"Local, and maybe Group",12/14/2023,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/siti-route-mapping-for-distance-and-co2e-emissions,Victor Sebastian BJARNESEN,"Victor Sebastian BJARNESEN, Lars Christensen"
DENMARK,Finance,DEN-FIN-Control Product Taxes,,"€6,000.00",192 Hours Per Year,€0.00,document,Assessment,Not Started,"Local, and maybe Group",12/11/2023,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/control-product-taxes,Eva NEUHAUSEN,"Eva NEUHAUSEN, Lars Christensen"
BENELUX,IT,BNL - MKT - Pricing Purchase Price Match,,"€5,000.00",159.9999999999999999999999999999999999999999999999999999999999999 Hours Per Year,€0.00,document,Live,In Production,Local,12/07/2023,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/bnl---mkt---pricing-purchase-price-match,Wouter Herrrygers,"Severine Merlin, Wouter Herrrygers"
BENELUX,IT,BNL - MKT - Pricing ZM003007 Mass Download,,"€3,000.00",96 Hours Per Year,€0.00,document,Live,In Production,Local,11/30/2023,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/bnl-mkt-pricing-zm003007-mass-download,Wouter Herrrygers,"Severine Merlin, Wouter Herrrygers"
DENMARK,"Customer Service,Coffee Services",DEN-CS-Danske Bank Picking List PO Automation,,"€3,750.00",120 Hours Per Year,€0.00,document,Live,In Production,Local,11/28/2023,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/danske-bank-picking-list-po-automation,Kristina BETZER,"Kristina BETZER, Kim Jagd FREDERIKSEN, Lars Christensen, Helen TIMRELL"
BENELUX,IT,BNL - MKT - Daily DB Sync,,"€3,750.00",120 Hours Per Year,€0.00,document,Live,In Production,Local,11/24/2023,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/bnl---mkt---daily-db-sync,Wouter Herrrygers,"Jorien Peeters, Wouter Herrrygers"
DENMARK,Marketing,DEN-MKT-Non stock pricing automatical upload,,"€22,500.00",720 Hours Per Year,€0.00,document,Assessment,Not Started,"Local, and maybe Group",11/24/2023,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/non-stock-pricing-automatical-upload,Jeanette CLAUSEN,"Jeanette CLAUSEN, Lars Christensen"
SWITZERLAND,IT,Ch - CS - Onboarding new Customer,,"€30,000.00",960 Hours Per Year,€0.00,document,Live,In Production,"Local, and maybe Group",11/22/2023,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/ch---cs---onboarding-new-customer,Lukas Meier,"Lukas MEIER, Lukas Meier"
DENMARK,"Customer Service,Coffee Services",DEN-CS-ISS Facility service PO integration,,"€3,750.00",120 Hours Per Year,€0.00,"ISS.ssp,ISS.xaml",Live,In Production,Local,11/22/2023,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/iss-facility-service-po-integration,Kristina BETZER,"Kristina BETZER, Lars Christensen, Kim Jagd FREDERIKSEN, Helen TIMRELL"
DENMARK,"Customer Service,Coffee Services",DEN-CS-DFDS/Sertica PO automation,,"€3,750.00",120 Hours Per Year,€0.00,"PO KSCA23157201 LineItems.csv,Zendesk ticket,Zendesk article",Live,In Production,"Local, and maybe Group",11/17/2023,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/dfdssertica-po-automation,Kristina BETZER,"Kristina BETZER, Lars Christensen, Kim Jagd FREDERIKSEN, Helen TIMRELL"
DENMARK,"Coffee Services,Logistics",DEN-SC-NBS tech SAP text automated,,"€3,750.00",120 Hours Per Year,€0.00,NBS Zendesk PDF file,Live,In Production,"Local, and maybe Group",11/14/2023,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/nbs-tech-sap-text-automated,Lasse RHODE,"Lars Christensen, Kim Jagd FREDERIKSEN, Tim STAMPE-CHRISTENSEN, Lasse RHODE"
DENMARK,Customer Service,DEN-CS-Cancel order lines,,"€5,250.00",168 Hours Per Year,€0.00,"Zendesk link,document",Live,In Production,"Local, and maybe Group",11/13/2023,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/anul-order-lines,Anne Kirstine GROENNE,"Anne Kirstine GROENNE, Lars Christensen, Kim Jagd FREDERIKSEN, Helen TIMRELL"
DENMARK,Logistics,DEN-LOG-Q-rapporter SITI,,"€31,500.00",1008 Hours Per Year,€0.00,document,Live,In Production,Local,11/07/2023,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/q-rapporter-siti,Anette Britt Lund NIELSEN,"Anette Britt Lund NIELSEN, Lars Christensen, Kim Jagd FREDERIKSEN, Linda Molnit SCHYTH"
GROUP,Logistics,GRP SC - SSL REPORT TIMELINE SHARING TRACKER,,€187.50,6 Hours Per Year,€0.00,document,Qualification,Rejected,Group,10/24/2023,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/ssl-report-timeline-sharing-tracker,Kamil GALUS,"Kamil GALUS, Dimitri Degroise, mathieu lison"
DENMARK,Logistics,DEN-SC-Picking data collection for ongoing use in optimization,,€187.50,6 Hours Per Year,€0.00,document,Live,In Production,Local,10/24/2023,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/picking-data-collection-for-ongoing-use-in-optimization,Lars Erik HENRIKSEN,"Lars Erik HENRIKSEN, Lars Christensen"
DENMARK,Logistics,DEN-SC-Operationel report balance ,,€750.00,24 Hours Per Year,€0.00,document,Qualification,Awaiting Review,Local,10/24/2023,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/operationel-report-balance-,Lars Erik HENRIKSEN,"Lars Erik HENRIKSEN, Lars Christensen"
DENMARK,MARKETING,DEN - SC - Operational reports restocking,,€112.50,3.6 Hours Per Year,€0.00,document,Idea,Rejected,Local,10/24/2023,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/ooperational-reports-restocking,Lars Christensen,"Lars Erik HENRIKSEN, Lars Christensen, Kim Jagd FREDERIKSEN"
BENELUX,IT,BNL - MKT - SDS Request Split - Oneshot,,€0.00,0 Hours Per Year,€500.00,document,Live,In Production,Local,10/19/2023,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/bnl-mkt-sds-request-split---oneshot,Wouter Herrrygers,"Jorien PEETERS, Wouter Herrrygers"
DENMARK,Logistics,DEN-LOG-Digital delivery notes,,"€7,500.00",240 Hours Per Year,€0.00,PDF files extraction SP01,Live,In Production,"Local, and maybe Group",10/18/2023,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/digital-delivery-notes,Tim STAMPE-CHRISTENSEN,"Tim STAMPE-CHRISTENSEN, Aline TURPIN, mathieu lison, Lars Christensen, Kim Jagd FREDERIKSEN"
DENMARK,MARKETING,DEN-FIN-Cvrapi.dk Lookup ,,"€75,000.00",2400 Hours Per Year,€0.00,document,Live,In Production,"Local, and maybe Group",10/17/2023,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/dk-fin-cvrapi-dk-lookup-,Lars Christensen,"Lars Christensen, Kim Jagd FREDERIKSEN, Rabia ESSKIYAH"
BENELUX,Logistics,BNL - SC - Dropshipment Supplier chasing ,,"€22,500.00",720 Hours Per Year,€0.00,,Live,In Production,,10/13/2023,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/dropshipment-supplier-chasing-,Catherine Blaise,"Catherine Blaise, mathieu lison, Dimitri Degroise"
DENMARK,Sales,DEN-Sales-GetDailyBings,,"€1,125.00",36 Hours Per Year,€0.00,document,Live,In Production,"Local, and maybe Group",10/12/2023,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/dk-sales-getdailybings,Kim Jagd FREDERIKSEN,"Lars Christensen, Kim Jagd FREDERIKSEN"
GROUP,IS,GRPIS - Update PBI app BOT,,€0.00,0 Hours Per Year,€0.00,Update Power BI application,Qualification,Archived,Group,10/03/2023,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/update-pbi-app-bot,Luca DI SALVO,"Luca DI SALVO, Aline TURPIN, mathieu lison"
SWEDEN,Customer Unique Specialist,SWE - CS - Invoice changes - Credit / debit,,"€11,250.00",360 Hours Per Year,€0.00,,Live,In Production,,09/28/2023,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/invoice-changes---credit--debit-f418c7fc,SVÄRD Peter,SVÄRD Peter
BENELUX,IT,BNL - MKT - Pricing Data Merge,,"€75,000.00",,€0.00,document,Live,In Production,Local,09/01/2023,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/bnl-mkt-pricing-data-merge,Wouter Herrrygers,"Severine Merlin, Wouter Herrrygers"
FRANCE,Planning and performance,GRP IS - P&P - SecretSantaBot,,"€2,250.00",72 Hours Per Year,€0.00,document,Live,Decommissioned,Local,08/31/2023,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/groupisppsecretsantabot,charlotte Gavois,"charlotte Gavois, Julian LEROY, mathieu lison"
CASH,Customer Service CASH,CASH - CS - POD (Proof Of Delivery) Pairing,,€0.00,0 Hours Per Year,€10.00,"CASH - POD Use-Case - Additional Scoping Information.docx,document",Qualification,Awaiting Review,"Local, and maybe Group",08/22/2023,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/cash---cs---pod--proof-of-delivery--pairing,simona vrabcová,"simona vrabcová, mathieu lison, Tamara BOGDANYOVA"
BENELUX,IT,BNL - SAL - ISF Pricing Data Split,,"€6,000.00",,€0.00,document,Live,In Production,Local,08/11/2023,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/bnl-isf-pricing-data-split,Wouter Herrrygers,Wouter Herrrygers
BENELUX,IT,BNL - MKT - Pricing Data Split,,"€40,000.00",,€0.00,document,Live,In Production,Local,08/11/2023,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/bnl-mkt-pricing-data-split,Wouter Herrrygers,"Severine Merlin, Wouter Herrrygers"
POLAND,GIS SAP Support,GRP IS - SAP P2P Flow for GDANSK,,"€84,375.00",2700 Hours Per Year,€0.00,document,Live,In Production,"Local, and maybe Group",08/04/2023,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/sap-p2p-flow-for-gdansk,Damian Balmas,"mathieu lison, Bruno Bastin, Josic Libert, Damian Balmas, Barbara Nobili, Magdalena FRACZKOWSKA"
SWITZERLAND,IT,CH - FIN - CoBu - Posting Payments,,"€18,000.00",,€0.00,document,Live,In Production,Local,08/02/2023,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/ch---fin---cobu---posting-payments,Lukas Meier,Lukas Meier
ITALY,Marketplace,GRP MP - Scraper - Maison du Monde.it,,€0.00,,€500.00,document,Analysis,Cancelled,Local,07/28/2023,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/grp-mp---scraper---maison-du-monde-italy,Thomas Pruvost,"Thomas Pruvost, mathieu lison, Deleted User"
GROUP,Marketing,GRP MKT - GTIN,,,,,document,Analysis,Cancelled,Group,07/28/2023,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/grp-mkt---gtin,Aline BONIN,"Aline BONIN, mathieu lison"
ITALY,Management Team,IT - CS - Order rounding - Reconciliation of Invoices with Customer Orders - Poland Bot V2,,€0.00,0 Hours Per Year,,document,Qualification,Rejected,"Local, and maybe Group",07/28/2023,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/it---cs---poland-bot-v2---reconciliation-of-invoices-with-customer-orders,Ewa Marta LUSZPIANKO,"Ewa Marta LUSZPIANKO, mathieu lison, Dimitri Degroise"
GROUP,GIS Innovation,GRP IS - Demo Bot,,,,,document,Idea,Awaiting Review,Group,07/28/2023,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/grp-is---demo-bot,Mickaël Guérardelle,"Laurent Silczak, mathieu lison, Josic Libert, Quentin Chastin, Bruno Bastin, Dimitri Degroise, Julian LEROY, Deleted User, Mickaël Guérardelle"
GROUP,GIS Innovation,GRP IS - Conchita Bot,,,,,document,Live,In Production,Group,07/28/2023,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/grp-is---conchita-bot,Mickaël Guérardelle,"Deleted User, mathieu lison, Mickaël Guérardelle"
GROUP,GIS,GRP FIN - SAP VIM - Approval Matrix,,,,,document,Qualification,On Hold,Group,07/28/2023,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/grp-sc---sap-vim---automatisation-matrice-approval---second-party,Barbara Nobili,"mathieu lison, Josic Libert, Damian Balmas, Barbara Nobili"
POLAND,Logistics,POL - SC - Operational report 2,,"€2,250.00",72 Hours Per Year,€0.00,document,Live,In Production,"Local, and maybe Group",07/28/2023,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/pol---sc---operational-report-2,Jacek Imiolek,"Jacek Imiolek, Aline TURPIN"
BENELUX,Logisitics,BNL - REPLEN V2 - Suppliers Purchase Oders - Rebuild of Mass update of delivery Date,,"€75,000.00",,€0.00,document,Live,In Production,Local,07/28/2023,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/bnl---replen-v2---suppliers-purchase-oders---rebuild-of-mass-update-of-delivery-date,Vincent Delhez,"Vincent Delhez, mathieu lison, Julian LEROY, Alexandre FOUCHER"
POLAND,Logistics,POL - SC - operational reports 1,,"€2,250.00",72 Hours Per Year,€0.00,document,Live,In Production,Local,07/28/2023,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/pol---sc---operational-reports-1,Jacek Imiolek,"Jacek Imiolek, Aline TURPIN, Julian LEROY"
POLAND,Logistics,POL - SC - Operational report 3,,"€5,250.00",168 Hours Per Year,€0.00,document,Assessment,Rejected,"Local, and maybe Group",07/28/2023,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/pl-sc---operational-report-3,Jacek Imiolek,"Jacek Imiolek, mathieu lison"
POLAND,IT,"POL - SC - Module ""automatic shelves""",,€937.50,30 Hours Per Year,€0.00,document,Qualification,Rejected,Local,07/28/2023,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/pol---sc---module-automatic-shelves,Krzysztof Szewczyk,"mathieu lison, Aline TURPIN, Krzysztof Szewczyk, Grzegorz BORKOWSKI"
GROUP,IS,Converse Bot,,,,,document,Live,In Production,Group,07/28/2023,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/converse-bot,Clement Pardoux,"Clement Pardoux, mathieu lison"
POLAND,FINANCE,"POL - FIN - Generating a turnover report from SAP, including exclusions of specific products",,,,,document,Assessment,On Hold,Local,07/28/2023,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/pol---fin---generating-a-turnover-report-from-sap-including-exclusions-of-specific-products,Sylwia Dabrowska,"Sylwia Dabrowska, mathieu lison, Krzysztof Szewczyk"
POLAND,FINANCE,POL - FIN - Automatic information on whether a invoice was paid on time.,,,,,document,Assessment,On Hold,Local,07/28/2023,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/pol---fin---automatic-information-on-whether-a-invoice-was-paid-on-time-,Sylwia Dabrowska,"Sylwia Dabrowska, mathieu lison, Krzysztof Szewczyk"
POLAND,FINANCE,POL - FIN - Possibility of choosing NBS clients,,,,,document,Assessment,On Hold,Local,07/28/2023,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/pol---fin---possibility-of-choosing-nbs-clients,Sylwia Dabrowska,"Sylwia Dabrowska, mathieu lison, Krzysztof Szewczyk"
POLAND,FINANCE,POL - FIN - FEBA (accounting payments) - Setting additional invoice number formats for an invoice,,,,,document,Assessment,On Hold,Local,07/28/2023,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/pol---fin---feba--accounting-payments----setting-additional-invoice-number-formats-for-an-invoice,Sylwia Dabrowska,"Sylwia Dabrowska, mathieu lison, Krzysztof Szewczyk"
POLAND,FINANCE,POL - FIN -Possibility to upload an e-card report (online payment) to SAP in the same way as payment,,,,,document,Assessment,On Hold,Local,07/28/2023,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/pol---fin--possibility-to-upload-an-e-card-report--online-payment--to-sap-in-the-same-way-as-payment,Sylwia Dabrowska,"Sylwia Dabrowska, mathieu lison, Krzysztof Szewczyk"
POLAND,FINANCE,POL - FIN - Automated reports from SAP after posting the bank statement,,"€21,000.00",672 Hours Per Year,€0.00,document,Qualification,On Hold,Local,07/28/2023,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/pol---fin---automated-reports-from-sap-after-posting-the-bank-statement,Sylwia Dabrowska,"mathieu lison, Sylwia Dabrowska, Robert SADZIK, Aline TURPIN"
GROUP,Customer Experience,GRP IS - Webshop - Automate non-regression testing,,,,,document,Assessment,Postponed,Group,07/27/2023,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/grp-is---webshop---automate-non-regression-testing,Olivier Gaudin,"Olivier Gaudin, mathieu lison, Aline TURPIN, Alexandre MALOR"
GROUP,Logistics,GRP SC - SSl & Penalities calculation,,"€20,062.50",642 Hours Per Year,€0.00,document,Live,In Production,Group,07/27/2023,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/grpscsslpenalitiescalculation,Vincent Furic,"Valerie PASTEAU, mathieu lison, Vincent Furic, Dimitri Degroise"
GROUP,Logistics,GRP SC - Grouping of data for the calculation of penalities ,,,,,document,Live,In Production,Group,07/27/2023,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/grp-sc---grouping-of-data-for-the-calculation-of-penalities-,Valerie PASTEAU,"Valerie PASTEAU, mathieu lison, Dimitri Degroise"
NORWAY,IS,NO - SC - Supply Chain Automation,,,,,document,Assessment,Archived,Local,07/27/2023,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/no---sc---supply-chain-automation,Paul Dennis Solberg,"Paul Dennis Solberg, mathieu lison"
GROUP,,GRP SC - ORDER API - Simplify returns and customer mitigation,,,,,document,Analysis,Cancelled,Group,07/27/2023,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/grp-sc---order-api---simplify-returns-ans-customer-mitigation,Deleted User,"mathieu lison, Deleted User"
IBERIA,Finance,IBERIA - FIN - CFAC for Iberia,,,,,document,Assessment,Not Started,"Local, and maybe Group",07/27/2023,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/iberia---fin---cfac-for-iberia,Alicia GONZALEZ AMOR,"Alicia GONZALEZ AMOR, mathieu lison"
GROUP,Management Team,GRP CS - EDI Customers orders rejection in RIO ,,"€630,000.00",,€0.00,document,Qualification,Archived,Group,07/27/2023,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/grp-cs---edi-customers-orders-rejection-in-rio-,Ewa Marta LUSZPIANKO,"Ewa Marta LUSZPIANKO, mathieu lison, Olaf Dubbert, Sinan ADIYAMAN, Luca Farina, martin loemker, Simon Bury, Adam FARRINGTON, Cecilia Plata Maresca, Quentin Chastin, Dave Wilton, Stefania Origoni, Richard Smallman"
IBERIA,Finance,IBERIA - FIN - Checking PDF invoices,,,,,document,Assessment,In Progress,Local,07/27/2023,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/iberia---fin---checking-pdf-invoices,Alicia GONZALEZ AMOR,"Alicia GONZALEZ AMOR, mathieu lison"
FRANCE,Customer Experience,FR - ECOM - Setting up EDI customer accounts in SAP,,,,,document,Assessment,Archived,"Local, and maybe Group",07/27/2023,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/fr---ecom---setting-up-edi-customer-accounts-in-sap,Olivier Gaudin,"Olivier Gaudin, mathieu lison, Jean SION, Aline TURPIN"
FRANCE,,GRP CS - Automatic account creation USFA,,,,,document,Solution Design,Cancelled,Group,07/27/2023,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/grp-cs---automatic-account-creation-usfa,Deleted User,"mathieu lison, Deleted User"
BENELUX,Customer Service,BNL - SC - Teleworking Purchase budget,,,,,document,Assessment,Archived,Local,07/27/2023,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/bnl---sc---teleworking-purchase-budget,Sabine Reusch,"Sabine Reusch, mathieu lison"
ITALY,Marketplace,GRP MP - Scraper LeroyMerlin.it,,€0.00,,€500.00,document,Assessment,Archived,Local,07/27/2023,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/grp-mp---scraper-rscomponents-it,Thomas Pruvost,"Thomas Pruvost, mathieu lison, Josic Libert"
BENELUX,Customer Service,BNL - SC - Posting customer invoice external customer portal,,,,,document,Qualification,Rejected,Local,07/27/2023,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/posting-customer-invoice-external-customer-portal,Sabine Reusch,"Sabine Reusch, mathieu lison"
GERMANY,IT,GER - CC - Delisting Article Aternative List,,"€18,000.00",576 Hours Per Year,€0.00,document,Live,In Production,Local,07/17/2023,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/ger---delist-article,Sinan Adiyaman,Sinan Adiyaman
FRANCE,Marketing,FR - MKT - UPDATE PURCHASE PRICE,,"€81,375.00",2604 Hours Per Year,€0.00,,Qualification,Rejected,"Local, and maybe Group",07/10/2023,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/fr---mkt---update-purchase-price,Delphine Lorthioir,"mathieu lison, Delphine Lorthioir, Florine Tison"
BENELUX,IT,BNL - FI - Marketing Funds,,"€16,875.00",,€0.00,,Live,In Production,"Local, and maybe Group",06/30/2023,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/bnl-fi-marketing-funds,Wouter Herrrygers,Wouter Herrrygers
BENELUX,IT,BNL - MKT - BEP Data Split,,"€25,312.50",,€0.00,,Live,In Production,Local,06/30/2023,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/bnl-mkt-bep-data-split,Wouter Herrrygers,"Jorien Peeters, Wouter Herrrygers"
BENELUX,IT,BNL - MKT - GTIN Data Merge,,"€18,750.00",,€0.00,,Live,In Production,"Local, and maybe Group",06/30/2023,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/bnl-gtin-data-merge,Wouter Herrrygers,"Jorien Peeters, Wouter Herrrygers"
FRANCE,IS,Bouton SST,,"€2,250.00",,€0.00,,Qualification,Rejected,"Local, and maybe Group",06/29/2023,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/bouton-sst,Baptiste DHAUSSY,Baptiste DHAUSSY
WISE,WYZE,WISE - IS - SAP Password Reset,,"€37,500.00",1200 Hours Per Year,€0.00,,Live,In Production,"Local, and maybe Group",06/16/2023,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/wise---is---sap-password-reset,John Davies,John Davies
GERMANY,IT,GER - SAL - Daily Offer Booking ,,"€24,000.00",768 Hours Per Year,€0.00,,Live,In Production,Local,06/09/2023,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/ger---daily-offer-with-vk11-in-sap,Sinan Adiyaman,"Sinan Adiyaman, Reiner FRITSCH"
BENELUX,IT,BNL - MKT - ISF DataQuality Split,,€0.00,,€0.00,,Live,In Production,Local,06/02/2023,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/bnl-isf-dataquality-split,Wouter Herrrygers,Wouter Herrrygers
BENELUX,IT,BNL - MKT/Supply Blocked Invoices Prepare Workfile [BI2.0],,"€5,625.00",,€0.00,,Live,In Production,Local,06/02/2023,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/bnlmktsupplyblockedinvoicesprepareworkfilebi20,Wouter Herrrygers,"Jorien Peeters, Wouter Herrrygers"
GROUP,Customer Service,GRP - CS - Back Order Management - PILOT COUNTRIES,,"€603,750.00",19320 Hours Per Year,€0.00,"UiPath - Lyreco - BackOrder - SDD -EN.docx,PCSO012 - Back order Management - Operational Procedures - 20160607.docx",Live,In Production,Group,06/02/2023,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/grp---cs---back-order-managment-by-professionnal-services-uipath,Cecilia Plata Maresca,"Cecilia Plata Maresca, mathieu lison, Quentin Chastin"
WISE,WYZE,WISE  - QSS -  COSHH Split Documents,,,,,,Development,In Progress,"Local, and maybe Group",05/09/2023,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/wise-is---coshh-split-documents,John Davies,John Davies
ITALY,IT,ITA - Paniere Ebf - MKTG,,,,,VOLANTINI.xlsm,Assessment,Archived,Local,05/08/2023,https://cloud.uipath.com/lyrecomanagement/DefaultTenant/automationhub_/automation-profile/ita---paniere-ebf---mktg,Carlo Milia,"Luca Farina, Carlo Milia"
